# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 3500, i.e. number of multipoles equal to 3499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  109       4.017297352575e-10       1.213491268307e-13      -3.907382208798e-12       4.893271358895e-16       8.099972262994e-12       1.169399113410e-12      -6.633867996966e-15 
  110       4.061535153699e-10       1.230800417175e-13      -3.994158043509e-12       4.985399916156e-16       7.904388645424e-12       1.147207340392e-12      -6.572793594676e-15 
  111       4.105974089004e-10       1.247729753434e-13      -4.080323910012e-12       5.078519893883e-16       7.714314083764e-12       1.125582718224e-12      -6.510531771513e-15 
  112       4.150610365662e-10       1.264262863372e-13      -4.165807173779e-12       5.172637790950e-16       7.529777081856e-12       1.104527727666e-12      -6.447124702425e-15 
  113       4.195439208881e-10       1.280383498897e-13      -4.250534724464e-12       5.267760227646e-16       7.350771975826e-12       1.084040885061e-12      -6.382611385330e-15 
  114       4.240454827303e-10       1.296075589788e-13      -4.334433004029e-12       5.363893946442e-16       7.177257822077e-12       1.064116612786e-12      -6.317027477871e-15 
  115       4.285650378408e-10       1.311323255942e-13      -4.417428034877e-12       5.461045812756e-16       7.009157285273e-12       1.044745109700e-12      -6.250405134161e-15 
  116       4.331017933916e-10       1.326110819625e-13      -4.499445447977e-12       5.559222815714e-16       6.846355526337e-12       1.025912221600e-12      -6.182772841535e-15 
  117       4.376548445190e-10       1.340422817719e-13      -4.580410510993e-12       5.658432068919e-16       6.688699090437e-12       1.007599311667e-12      -6.114155257299e-15 
  118       4.422231708634e-10       1.354244013971e-13      -4.660248156416e-12       5.758680811215e-16       6.535994794974e-12       9.897831309150e-13      -6.044573045477e-15 
  119       4.468056331101e-10       1.367559411239e-13      -4.738883009687e-12       5.859976407451e-16       6.388008617578e-12       9.724356886462e-13      -5.974042713566e-15 
  120       4.514009695288e-10       1.380354263747e-13      -4.816239417330e-12       5.962326349246e-16       6.244464584094e-12       9.555241228977e-13      -5.902576449278e-15 
  121       4.560077925146e-10       1.392614089326e-13      -4.892241475079e-12       6.065738255756e-16       6.105043656573e-12       9.390105708930e-13      -5.830181957297e-15 
  122       4.606245851273e-10       1.404324681670e-13      -4.966813056007e-12       6.170219874436e-16       5.969382621264e-12       9.228520394923e-13      -5.756862296022e-15 
  123       4.652498830701e-10       1.415472597272e-13      -5.039878803099e-12       6.275779162743e-16       5.837152475668e-12       9.070104659055e-13      -5.682644350165e-15 
  124       4.698828516637e-10       1.426046653515e-13      -5.111367176176e-12       6.382424542237e-16       5.708306155076e-12       8.914844844936e-13      -5.607668300025e-15 
  125       4.745227689444e-10       1.436036626572e-13      -5.181207809648e-12       6.490164675250e-16       5.582857302172e-12       8.762810822436e-13      -5.532108170812e-15 
  126       4.791688441827e-10       1.445432807943e-13      -5.249330614769e-12       6.599008387950e-16       5.460802835500e-12       8.614056865142e-13      -5.456144178838e-15 
  127       4.838202158830e-10       1.454226020444e-13      -5.315665815356e-12       6.708964671744e-16       5.342122462942e-12       8.468621156605e-13      -5.379962793570e-15 
  128       4.884759497822e-10       1.462407634186e-13      -5.380143983507e-12       6.820042684678e-16       5.226778195192e-12       8.326525296599e-13      -5.303756799678e-15 
  129       4.931350368494e-10       1.469969582560e-13      -5.442696075313e-12       6.932251752839e-16       5.114713859227e-12       8.187773807376e-13      -5.227725359085e-15 
  130       4.977963912848e-10       1.476904378219e-13      -5.503253466579e-12       7.045601371759e-16       5.005854611788e-12       8.052353639921e-13      -5.152074073025e-15 
  131       5.024588485192e-10       1.483205129064e-13      -5.561747988539e-12       7.160101207815e-16       4.900106452847e-12       7.920233680206e-13      -5.077015044085e-15 
  132       5.071211632126e-10       1.488865554227e-13      -5.618111963571e-12       7.275761099629e-16       4.797355739088e-12       7.791364255445e-13      -5.002766938263e-15 
  133       5.117820072541e-10       1.493880000051e-13      -5.672278240917e-12       7.392591059473e-16       4.697468697380e-12       7.665676640353e-13      -4.929555047016e-15 
  134       5.164399677607e-10       1.498243456079e-13      -5.724180232400e-12       7.510601274669e-16       4.600290938248e-12       7.543082563394e-13      -4.857611349311e-15 
  135       5.210935450763e-10       1.501951571030e-13      -5.773751948134e-12       7.629802108991e-16       4.505646969352e-12       7.423473713045e-13      -4.787174573679e-15 
  136       5.257411507714e-10       1.505000668792e-13      -5.820928032251e-12       7.750204104066e-16       4.413339708962e-12       7.306721244043e-13      -4.718490260263e-15 
  137       5.303812446557e-10       1.507388037061e-13      -5.865644408630e-12       7.871817260127e-16       4.323192308461e-12       7.192701466183e-13      -4.651750704137e-15 
  138       5.350127660549e-10       1.509112793158e-13      -5.907840217928e-12       7.994648791290e-16       4.235179534134e-12       7.081376955999e-13      -4.586907640002e-15 
  139       5.396347435760e-10       1.510175138536e-13      -5.947456149649e-12       8.118705139572e-16       4.149309121478e-12       6.972722941367e-13      -4.523840201675e-15 
  140       5.442461589902e-10       1.510576111696e-13      -5.984433889326e-12       8.243992671555e-16       4.065580470062e-12       6.866701547548e-13      -4.462412985072e-15 
  141       5.488459461141e-10       1.510317605907e-13      -6.018716158112e-12       8.370517675215e-16       3.983984425543e-12       6.763261469635e-13      -4.402475728679e-15 
  142       5.534329896915e-10       1.509402386917e-13      -6.050246752367e-12       8.498286356747e-16       3.904503061687e-12       6.662337644988e-13      -4.343862994013e-15 
  143       5.580061242747e-10       1.507834110671e-13      -6.078970583248e-12       8.627304837398e-16       3.827109462382e-12       6.563850925678e-13      -4.286393846093e-15 
  144       5.625641331061e-10       1.505617341019e-13      -6.104833716294e-12       8.757579150287e-16       3.751767503665e-12       6.467707750925e-13      -4.229871533901e-15 
  145       5.671057469999e-10       1.502757567436e-13      -6.127783411022e-12       8.889115237240e-16       3.678431635729e-12       6.373799819541e-13      -4.174083170852e-15 
  146       5.716296432234e-10       1.499261222733e-13      -6.147768160508e-12       9.021918945613e-16       3.607046664951e-12       6.282003762372e-13      -4.118799415258e-15 
  147       5.761344443786e-10       1.495135700771e-13      -6.164737730979e-12       9.155996025121e-16       3.537547535904e-12       6.192180814735e-13      -4.063774150795e-15 
  148       5.806187172838e-10       1.490389374178e-13      -6.178643201402e-12       9.291352124665e-16       3.469859113377e-12       6.104176488859e-13      -4.008744166967e-15 
  149       5.850809718552e-10       1.485031612057e-13      -6.189437003072e-12       9.427992789162e-16       3.403895964394e-12       6.017820246331e-13      -3.953428839577e-15 
  150       5.895196599884e-10       1.479072797708e-13      -6.197072959200e-12       9.565923456370e-16       3.339562140233e-12       5.932925170531e-13      -3.897529811186e-15 
  151       5.939331744396e-10       1.472524346336e-13      -6.201506324503e-12       9.705149453715e-16       3.276750958440e-12       5.849287639073e-13      -3.840730671584e-15 
  152       5.983198477077e-10       1.465398722768e-13      -6.202693824792e-12       9.845675995122e-16       3.215344784850e-12       5.766686996249e-13      -3.782696638255e-15 
  153       6.026780735118e-10       1.457709292962e-13      -6.200593928915e-12       9.987507977187e-16       3.155239355992e-12       5.684936364677e-13      -3.723155818114e-15 
  154       6.070066862828e-10       1.449469825738e-13      -6.195167609715e-12       1.013064935306e-15       3.096419748570e-12       5.604041083248e-13      -3.662152163157e-15 
  155       6.113046149722e-10       1.440694978299e-13      -6.186377729605e-12       1.027510369406e-15       3.038891087624e-12       5.524054437961e-13      -3.599815523994e-15 
  156       6.155707631359e-10       1.431400474997e-13      -6.174188854998e-12       1.042087438092e-15       2.982654548475e-12       5.445027779560e-13      -3.536282276601e-15 
  157       6.198040084401e-10       1.421603124205e-13      -6.158567297081e-12       1.056796459963e-15       2.927707263727e-12       5.367010456414e-13      -3.471695418277e-15 
  158       6.240032021670e-10       1.411320835179e-13      -6.139481152587e-12       1.071637733718e-15       2.874042230268e-12       5.290049747418e-13      -3.406204663596e-15 
  159       6.281671687210e-10       1.400572634931e-13      -6.116900344564e-12       1.086611537745e-15       2.821648216271e-12       5.214190794873e-13      -3.339966540365e-15 
  160       6.322947051344e-10       1.389378685091e-13      -6.090796663150e-12       1.101718129692e-15       2.770509668193e-12       5.139476537386e-13      -3.273144485576e-15 
  161       6.363845805734e-10       1.377760298780e-13      -6.061143806345e-12       1.116957746057e-15       2.720606617778e-12       5.065947642751e-13      -3.205908941365e-15 
  162       6.404355358439e-10       1.365739957475e-13      -6.027917420780e-12       1.132330601762e-15       2.671914589060e-12       4.993642440843e-13      -3.138437450964e-15 
  163       6.444462828977e-10       1.353341327877e-13      -5.991095142493e-12       1.147836889735e-15       2.624404505358e-12       4.922596856509e-13      -3.070914754657e-15 
