# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 9500, i.e. number of multipoles equal to 9499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  131       5.243012737530e-10       1.470290394430e-13      -5.687715035925e-12       6.828975507909e-16       4.079189229266e-12       8.217922244309e-13      -4.335421216456e-15 
  132       5.292377860389e-10       1.475391421995e-13      -5.740834496235e-12       6.939929271005e-16       3.993565935526e-12       8.078070372872e-13      -4.263446260051e-15 
  133       5.341700137772e-10       1.479841421899e-13      -5.791591123902e-12       7.052000099253e-16       3.910240390695e-12       7.936229282146e-13      -4.171255932067e-15 
  134       5.390963030730e-10       1.483637439095e-13      -5.839918909364e-12       7.165195186995e-16       3.829129148081e-12       7.797101853241e-13      -4.081070269227e-15 
  135       5.440158071196e-10       1.486776738905e-13      -5.885753449077e-12       7.279521494394e-16       3.750168186111e-12       7.664555633146e-13      -4.009000634408e-15 
  136       5.489278658782e-10       1.489257205605e-13      -5.929031420877e-12       7.394985936206e-16       3.673289108181e-12       7.542391325446e-13      -3.970208323975e-15 
  137       5.538315944840e-10       1.491077600326e-13      -5.969689946804e-12       7.511595377143e-16       3.598417942566e-12       7.432679516844e-13      -3.973020260302e-15 
  138       5.587252726568e-10       1.492237915592e-13      -6.007665133007e-12       7.629356414302e-16       3.525497476627e-12       7.329741190381e-13      -3.994989734008e-15 
  139       5.636068902149e-10       1.492739090384e-13      -6.042893454981e-12       7.748275569928e-16       3.454466667131e-12       7.225548118153e-13      -4.004375865951e-15 
  140       5.684745972764e-10       1.492583067456e-13      -6.075313468267e-12       7.868359286985e-16       3.385259828263e-12       7.113722262139e-13      -3.975723919523e-15 
  141       5.733275190624e-10       1.491773261178e-13      -6.104869600529e-12       7.989613708709e-16       3.317826616447e-12       6.996165136527e-13      -3.915213652552e-15 
  142       5.781650200804e-10       1.490314171407e-13      -6.131508816717e-12       8.112044873585e-16       3.252113589394e-12       6.877086709035e-13      -3.837827707128e-15 
  143       5.829862362989e-10       1.488211101980e-13      -6.155178057979e-12       8.235658711153e-16       3.188062925766e-12       6.760695372829e-13      -3.758786522810e-15 
  144       5.877894135441e-10       1.485469681784e-13      -6.175819822725e-12       8.360460820710e-16       3.125628559046e-12       6.650445964354e-13      -3.691506282583e-15 
  145       5.925725021977e-10       1.482096331718e-13      -6.193376230142e-12       8.486456666697e-16       3.064761236570e-12       6.549724785410e-13      -3.649467800175e-15 
  146       5.973336135495e-10       1.478098670960e-13      -6.207792085802e-12       8.613651574644e-16       3.005408075691e-12       6.460423247714e-13      -3.640586387820e-15 
  147       6.020718001743e-10       1.473486258882e-13      -6.219020000459e-12       8.742050510643e-16       2.947527469120e-12       6.377761839375e-13      -3.647679130291e-15 
  148       6.067863485310e-10       1.468269959689e-13      -6.227015840908e-12       8.871658275695e-16       2.891075278079e-12       6.294965669762e-13      -3.646111932236e-15 
  149       6.114763561003e-10       1.462461527035e-13      -6.231736106904e-12       9.002479502075e-16       2.836004199732e-12       6.206266560590e-13      -3.615144255260e-15 
  150       6.161401784264e-10       1.456072976672e-13      -6.233134625037e-12       9.134518435957e-16       2.782276815000e-12       6.111210569681e-13      -3.554228554485e-15 
  151       6.207759284841e-10       1.449117190258e-13      -6.231165624988e-12       9.267779128583e-16       2.729853484042e-12       6.010750785891e-13      -3.468228759388e-15 
  152       6.253818164318e-10       1.441608151154e-13      -6.225784860123e-12       9.402265432765e-16       2.678691716986e-12       5.906961203947e-13      -3.365219137157e-15 
  153       6.299566697396e-10       1.433561009607e-13      -6.216949742895e-12       9.537980790034e-16       2.628757360157e-12       5.806342739321e-13      -3.265515919775e-15 
  154       6.344994595033e-10       1.424992058161e-13      -6.204619298103e-12       9.674928417402e-16       2.580014197388e-12       5.716829684065e-13      -3.193504344413e-15 
  155       6.390090769612e-10       1.415918956728e-13      -6.188755302962e-12       9.813111304604e-16       2.532423999240e-12       5.643830056929e-13      -3.165920992159e-15 
  156       6.434841483204e-10       1.406361438660e-13      -6.169325833879e-12       9.952532008942e-16       2.485957949257e-12       5.581141196932e-13      -3.164234091501e-15 
  157       6.479232020758e-10       1.396340704428e-13      -6.146302122988e-12       1.009319283477e-15       2.440586043208e-12       5.519208916232e-13      -3.159755403410e-15 
  158       6.523247763544e-10       1.385878642999e-13      -6.119656215707e-12       1.023509583013e-15       2.396275871497e-12       5.449949419674e-13      -3.128372762023e-15 
  159       6.566875733772e-10       1.374996046560e-13      -6.089357025399e-12       1.037824258818e-15       2.353000298897e-12       5.372867465052e-13      -3.069373467280e-15 
  160       6.610103176267e-10       1.363714271031e-13      -6.055374008787e-12       1.052263442040e-15       2.310730286849e-12       5.289476369077e-13      -2.988278438884e-15 
  161       6.652917015288e-10       1.352056201998e-13      -6.017679017021e-12       1.066827235803e-15       2.269434622436e-12       5.202020383792e-13      -2.892453514090e-15 
  162       6.695303692598e-10       1.340047455673e-13      -5.976248061457e-12       1.081515697531e-15       2.229086846330e-12       5.115481035578e-13      -2.795860099315e-15 
  163       6.737249306086e-10       1.327715316133e-13      -5.931059780165e-12       1.096328854259e-15       2.189658770195e-12       5.035751598061e-13      -2.714736263589e-15 
  164       6.778739975968e-10       1.315088040629e-13      -5.882094880525e-12       1.111266701247e-15       2.151121222302e-12       4.967301119741e-13      -2.661366941626e-15 
  165       6.819762836119e-10       1.302193824089e-13      -5.829336007300e-12       1.126329181814e-15       2.113453362291e-12       4.907884054381e-13      -2.629387423621e-15 
